,ID,Text,Hate_pos,Hate_neg,Hate_pos_LLM,Hate_neg_LLM,Reasoning_LLM,Raw_output_LLM,Hate_pos_diff
48,6114,"The main problem with California’s bail bond elimination is that it opens the door to 5th amendment violations. What if a Jew judge deems a member of Patriot Prayer a high risk based on their political beliefs and throws them in prison, where they will then have to wait months for their first pre-trial hearing?? There are so many ways that this new system can and will be abused. I warn you, if y...",0.4,0.6,0.6,0.4,"The post contains potentially offensive language by referring to 'a Jew judge,' which could be seen as demeaning or degrading based on religion, thus falling under 'Assaults on Human Dignity.' This aspect may lead some annotators to classify it as hate speech. However, the post primarily discusses a legal and political issue, which might lead others to focus on the argument rather than the language used, resulting in a significant portion of annotators not classifying it as hate speech. The ambiguity in the intent and the context of the language used could lead to high disagreement among annotators.","The post discusses a legal issue regarding bail bond elimination in California and raises concerns about potential abuses of the system. However, it uses the phrase 'a Jew judge,' which could be interpreted as offensive or demeaning based on religion, thus potentially falling under 'Assaults on Human Dignity.' This language might lead some annotators to classify the post as hate speech. On the other hand, the post's primary focus is on a legal and political argument, which might lead others to overlook the offensive language and not classify it as hate speech. The post does not contain explicit calls for violence or excessive vulgarity, but the use of potentially offensive language and the context in which it is used could lead to high disagreement among annotators regarding its classification as hate speech.",0.19999999999999996
49,6118,"How the fuck can a communist claim to be the champion of the working class when they have NEVER HELD A FUCKING JOB!!??? And no, being a community organizer doesn't make you a member of your stupid asshole proletariat.",0.4,0.6,0.3,0.7,"The post contains vulgar and offensive language, which may lead some annotators to classify it as hate speech. However, it does not explicitly demean or degrade individuals based on protected characteristics, nor does it call for violence. The offensive language is directed towards a political ideology and its proponents, which may not be universally considered hate speech. This could lead to some disagreement among annotators, but the lack of explicit hate speech elements suggests a majority might not classify it as such.","The post uses strong language and insults directed at communists and community organizers, questioning their legitimacy in representing the working class. While the language is vulgar and offensive, it does not target individuals based on race, ethnicity, gender, religion, or other protected characteristics. There is no call for violence. The post's focus is on political ideology rather than personal attacks based on identity, which may lead to a moderate level of disagreement among annotators. Therefore, I predict that 30% of annotators might classify it as hate speech due to the offensive language, while 70% might not, considering the lack of targeted hate speech elements.",0.10000000000000003
50,6295,"It's what always happens when you can't argue with reason, facts and evidence. They can't win with logic, so they resort to violence. ",0.4,0.6,0.1,0.9,"The post does not explicitly demean or degrade any specific group based on protected characteristics, nor does it call for violence or use vulgar language. It makes a general statement about resorting to violence when logic fails, which could be interpreted as a critique of certain behaviors rather than a direct incitement or assault on dignity. Therefore, it is likely to be classified as not hate speech by most annotators, resulting in low disagreement.","The post is a general statement about the use of violence when logic fails, without targeting any specific group or using offensive language. It is unlikely to be classified as hate speech by most annotators.",0.30000000000000004
51,6468,"“Minds is officially adopting the Manila Principles On Intermediary Liability, a digital bill of rights, outlined by the Electronic Frontier Foundation and other leading digital rights organizations.” Nice :) https://www.breitbart.com/tech/2018/08/30/alternat...",0.0,1.0,0.0,1.0,"The post is a straightforward announcement about adopting the Manila Principles on Intermediary Liability, which is a digital bill of rights. It does not contain any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. The content is neutral and informative, leading to a clear consensus that it is not hate speech.","The post is a neutral announcement about adopting a set of principles related to digital rights. It does not contain any elements of hate speech, such as demeaning language, calls for violence, or offensive language. Therefore, it is likely that all annotators would agree that this post is not hate speech, resulting in low disagreement and a prediction of [0.0, 1.0] for hate speech vs. not hate speech.",0.0
52,6469,Next video for the week will be ready later tonight. I've also expanded it to cover some extra news. #TheRedExpress,0.0,1.0,0.0,1.0,"The post is a straightforward announcement about a video release and does not contain any language or content that could be interpreted as hate speech. It does not demean or degrade any individuals or groups, nor does it incite violence or use offensive language. Therefore, it is likely that all annotators would agree that this post is not hate speech, resulting in low disagreement.","The post is a simple announcement about a video release and does not contain any elements of hate speech. It does not assault human dignity, call for violence, or use vulgar or offensive language. Therefore, it is expected that there would be a consensus among annotators that this post is not hate speech.",0.0
53,6577,NAFTA and Canada...Yes. our future could prosper without it  http://stillerfinancial.advisor.news/yes-our-futur...,0.25,0.75,0.0,1.0,"The post discusses NAFTA and Canada's future prosperity without it, which is a political and economic opinion. It does not contain any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. Therefore, it is unlikely to be classified as hate speech by annotators, leading to a low disagreement and a high consensus that it is not hate speech.","The post is a political opinion about NAFTA and Canada's future, which does not fall into any of the hate speech categories. It is unlikely to be considered hate speech by annotators.",0.25
54,6578,59% of Americans fear violence from Anti-Trumpers...behold the 'tolerance' of the hysteria-inducing Political Left in 2018: #Unhinged #CW2 https://www.youtube.com/watch?v=eFRHX6glTSM&t=...,0.42857142857142855,0.5714285714285714,0.3,0.7,"The post does not explicitly call for violence or use vulgar language, but it does make a generalizing statement about a political group, which could be seen as demeaning or degrading. The use of hashtags like #Unhinged and #CW2 (which could imply 'Civil War 2') may suggest a context of conflict or aggression, but it is not a direct call for violence. The post's interpretation may vary based on political views, leading to some disagreement among annotators. However, it is more likely to be seen as not hate speech due to the lack of explicit demeaning language or calls for violence.","The post discusses a fear of violence from a political group and uses hashtags that could imply conflict, but it does not directly demean individuals or groups based on protected characteristics, nor does it explicitly call for violence. The language is not vulgar or offensive. The interpretation of the post may vary based on political views, leading to some disagreement, but it is more likely to be classified as not hate speech.",0.12857142857142856
55,6965,"#SJW ‘s  are the natural end state of post modernist thinking. Where your value is not judged on the goodness of your deeds, but on your group identity. When race, gender, sexuality and colour are more important then #character, and quality of your argument, then your society & culture are doomed.  #wakeupamerica",0.0,1.0,0.3,0.7,"The post criticizes social justice warriors (SJWs) and post-modernist thinking, suggesting that they prioritize group identity over individual character and quality of argument. While it does not explicitly demean or degrade individuals based on protected characteristics, it does imply a negative view of those who prioritize identity politics. There is no direct call for violence or use of vulgar language. The post's interpretation may vary based on one's views on social justice and identity politics, leading to moderate disagreement among annotators.","The post critiques social justice warriors and post-modernist thinking, suggesting a negative impact on society and culture. It does not explicitly attack individuals based on race, gender, or other characteristics, nor does it incite violence or use offensive language. However, it implies a negative view of identity politics, which may lead to differing interpretations. Therefore, there is moderate disagreement, with an estimated 30% of annotators classifying it as hate speech and 70% not.",0.3
56,6966,"Free societies tend to punish laziness, ineptitude, stupidity and obnoxiousness, but reward graft, talent, intelligence and charisma - which is why entitled mediocrities with shitty personalities are hellbent on destroying them. #maga #wakeupamerica",0.3333333333333333,0.6666666666666667,0.1,0.9,"The post does not explicitly target any specific group based on protected characteristics such as race, ethnicity, gender, religion, or sexual orientation. It does not contain calls for violence or incite physical harm. The language used, while containing some vulgarity ('shitty personalities'), is not directed at a specific group or individual in a way that constitutes hate speech. The post seems to express a political opinion about societal values and mediocrity, which is unlikely to be classified as hate speech by most annotators. Therefore, there is likely to be low disagreement among annotators, with the majority classifying it as not hate speech.","The post discusses societal values and criticizes 'entitled mediocrities' without targeting a specific group based on protected characteristics. It does not call for violence or use offensive language in a way that constitutes hate speech. The vulgarity present is mild and not directed at a specific group. The post is more of a political opinion rather than hate speech, leading to low disagreement among annotators.",0.2333333333333333
57,6967,"Hard times make hard men. Hard men make good times, good times make weak boys, weak boys make hard times.  #trump s back track on #immigration just weakens #America.  #maga #wakeupamerica",0.2857142857142857,0.7142857142857143,0.1,0.9,"The post does not explicitly demean or degrade individuals or groups based on protected characteristics, nor does it incite or encourage violence. It uses a metaphorical expression about societal cycles and criticizes a political stance on immigration. The language is not vulgar or offensive, and the criticism is directed at a political decision rather than a specific group of people. Therefore, it is likely to be classified as not hate speech by most annotators, resulting in low disagreement.","The post uses a metaphorical expression to comment on societal cycles and criticizes a political stance on immigration. It does not contain explicit demeaning language towards any protected group, nor does it incite violence. The language is not vulgar or offensive, and the criticism is directed at a political decision rather than a specific group of people. Therefore, it is likely to be classified as not hate speech by most annotators, resulting in low disagreement.",0.1857142857142857
58,6975,The usually no comment FBI is providing cover for this news. http://www.foxnews.com/politics/2018/08/30/gohmert...,0.2,0.8,0.1,0.9,"The post does not contain any explicit assaults on human dignity, calls for violence, or vulgarity/offensive language. It appears to be a statement about the FBI and a news link, which is more likely to be interpreted as a political opinion rather than hate speech. Therefore, it is expected that the majority of annotators would classify this as not hate speech, leading to low disagreement.","The post is a statement about the FBI and a news link, which does not contain explicit hate speech elements. It is likely to be seen as a political opinion rather than hate speech, resulting in low disagreement among annotators.",0.1
59,7464,'Muslim Gets What’s Comin’' by @GuardAmerican https://gab.ai/tv/watch/23681,0.8,0.19999999999999996,0.7,0.3,"The post 'Muslim Gets What’s Comin’' by @GuardAmerican suggests a negative sentiment towards Muslims, which could be interpreted as an assault on human dignity based on religion. The phrase 'Gets What’s Comin’' implies that harm or negative consequences are deserved, which could be seen as a call for violence or at least an endorsement of harm. The context of the platform (Gab) and the username (@GuardAmerican) may also suggest a particular ideological stance that could influence interpretation. However, without additional context, such as the content of the linked video, there is some ambiguity. This could lead to a moderate level of disagreement among annotators, but the phrasing is suggestive enough to likely result in a higher percentage of annotators classifying it as hate speech.","The post 'Muslim Gets What’s Comin’' by @GuardAmerican suggests a negative sentiment towards Muslims, which could be interpreted as an assault on human dignity based on religion. The phrase 'Gets What’s Comin’' implies that harm or negative consequences are deserved, which could be seen as a call for violence or at least an endorsement of harm. The context of the platform (Gab) and the username (@GuardAmerican) may also suggest a particular ideological stance that could influence interpretation. However, without additional context, such as the content of the linked video, there is some ambiguity. This could lead to a moderate level of disagreement among annotators, but the phrasing is suggestive enough to likely result in a higher percentage of annotators classifying it as hate speech.",0.10000000000000009
60,7944,"So #Tesla just met its production goal without even a factory in which to work.    Wow, that's in-tents.",0.0,1.0,0.0,1.0,"The post is a play on words using the phrase 'in-tents' to humorously comment on Tesla meeting its production goals. It does not contain any elements of hate speech, such as assaults on human dignity, calls for violence, or vulgarity and offensive language. The content is clear and unlikely to be interpreted as hate speech, leading to a low disagreement among annotators.","The post is a pun and does not contain any hate speech elements. It is clear and straightforward, leading to a consensus that it is not hate speech.",0.0
61,7945,"Since blaming Trump for things which existed WAY before he came to offfice is the trendy thing to do, I'll make my own list now. Top choices so far are: death, the Flu, the short lifespan of mosquitos (poor little guys!), and... oh, I don't know... why not just the whole fall of humanity altogether?",0.14285714285714285,0.8571428571428572,0.05,0.95,"The post is a sarcastic commentary on the tendency to blame former President Trump for various issues. It does not contain any assaults on human dignity, calls for violence, or vulgarity/offensive language. The post is more of a political satire and does not exhibit characteristics of hate speech. Therefore, it is likely that the majority of annotators would classify it as not hate speech, resulting in low disagreement.","The post uses sarcasm to critique the trend of blaming Trump for various issues. It does not target any specific group or individual with hate speech, nor does it incite violence or use offensive language. The content is clear in its intent as political satire, leading to a likely consensus among annotators that it is not hate speech. Thus, the predicted percentages are [0.05, 0.95], indicating that 5% might see it as hate speech due to misinterpretation, while 95% would not.",0.09285714285714285
62,7946,"May we all take a moment to mourn the newfound circumstances of thousands of children who will now, thanks to our president's recent EO, get the privilege of staying by the side of the traffickers and exploiters which bring them into the country.",0.14285714285714285,0.8571428571428572,0.3,0.7,"The post contains a sarcastic tone and criticizes a political decision, implying that the executive order (EO) will result in children remaining with traffickers and exploiters. While it does not directly assault human dignity or call for violence, it could be interpreted as offensive or demeaning towards certain groups, such as immigrants or political figures. The language is not overtly vulgar, but the sarcasm and implication of wrongdoing could lead to some annotators viewing it as hate speech. However, the lack of explicit hate speech elements suggests that a majority might not classify it as such, leading to moderate disagreement.","The post uses sarcasm to criticize a political decision, implying negative consequences for children due to an executive order. It does not directly assault human dignity or call for violence, but it could be seen as offensive or demeaning towards certain groups, such as immigrants or political figures. The language is not overtly vulgar, but the sarcastic tone and implication of wrongdoing could lead to some annotators viewing it as hate speech. However, the lack of explicit hate speech elements suggests that a majority might not classify it as such, leading to moderate disagreement.",0.15714285714285714
63,8280,Looks like a bunch of dead bodies to me. Why would you just assume those are dead Jews? Could be anything.,0.4,0.6,0.6,0.4,"The post contains language that could be interpreted as demeaning or degrading, particularly in the context of discussing 'dead bodies' and questioning their identity as 'Jews.' This could be seen as an assault on human dignity, especially if the context involves a sensitive historical or cultural reference. However, the post does not explicitly call for violence or use vulgar language, which might lead to some disagreement among annotators. The ambiguity in the intent and the potential insensitivity of the statement could result in a moderate level of disagreement, with a slight majority possibly viewing it as hate speech due to the demeaning nature of the content.","The post's content involves a potentially demeaning statement about a group of people, which could be interpreted as an assault on human dignity. The lack of explicit calls for violence or vulgar language might lead to some annotators not classifying it as hate speech. However, the insensitivity and potential for demeaning interpretation could lead to a higher percentage of annotators viewing it as hate speech. Therefore, I predict a moderate level of disagreement with 60% classifying it as hate speech and 40% not.",0.19999999999999996
64,8281,"There were no extermination or death camps, there were labour camps. Jews died for the same reasons German citizens died: typhoid, and starvation from relentless allied bombing. You’ve see photos of emaciated bodies and immediately assume, like a good fuckimg sheep, that those we Jews killed by Hitler. All claims of ovens and gas chambers have been debunked. This is simple shit, dumm",0.8,0.19999999999999996,0.9,0.1,"The post is a clear example of Holocaust denial, which is a form of hate speech as it assaults the dignity of Jewish people by denying the historical atrocities committed against them. It also uses offensive language ('fuckimg sheep', 'dumm') to demean those who believe in the historical facts of the Holocaust. Given the explicit denial of well-documented historical events and the use of derogatory language, there is likely to be low disagreement among annotators that this constitutes hate speech.","The post denies the Holocaust, which is a well-documented historical event, and uses offensive language to demean those who acknowledge it. This is a clear assault on human dignity, particularly targeting Jewish people, and is likely to be classified as hate speech by the majority of annotators. Therefore, the prediction is that 90% of annotators would classify it as hate speech, while 10% might not, possibly due to differing interpretations of what constitutes hate speech or a lack of understanding of the historical context.",0.09999999999999998
65,8283,"Listen, faggot, you’re just a brainwashed lazy minded drone who has never looked into it. Tell me: what proof is there that any sort of genocide happened against the Jews.",0.8,0.19999999999999996,0.9,0.1,"The post contains multiple aspects of hate speech. It uses a homophobic slur ('faggot'), which is a clear example of vulgarity and offensive language. Additionally, it questions the occurrence of the Holocaust, which can be seen as an assault on human dignity, particularly against Jewish people, by denying or trivializing their historical suffering. These elements are likely to lead to a consensus among annotators that the post constitutes hate speech, resulting in low disagreement.","The post is highly likely to be classified as hate speech by the majority of annotators due to its use of a homophobic slur and Holocaust denial, both of which are clear indicators of hate speech. Therefore, I predict that 90% of annotators would classify it as hate speech, while 10% might not, possibly due to differing interpretations of the intent or context.",0.09999999999999998
66,8581,"What's the worst thing, beginning with N and ending in R, that you can call a black man? Neighbour.",0.6,0.4,0.7,0.3,"The post uses a play on words to reference a racial slur without explicitly stating it, which can be seen as an assault on human dignity. The use of such a setup is likely to be interpreted as offensive and degrading to individuals based on race. However, the post does not explicitly use vulgar language or call for violence, which might lead to some annotators not classifying it as hate speech. The ambiguity in the setup and the reliance on the reader's understanding of the implied slur may lead to some disagreement among annotators, but the offensive nature is relatively clear, suggesting a moderate level of agreement.","The post uses a play on words to imply a racial slur, which can be seen as an assault on human dignity. The setup is likely to be interpreted as offensive and degrading to individuals based on race. However, it does not explicitly use vulgar language or call for violence, which might lead to some annotators not classifying it as hate speech. The ambiguity in the setup and the reliance on the reader's understanding of the implied slur may lead to some disagreement among annotators, but the offensive nature is relatively clear, suggesting a moderate level of agreement. Therefore, I predict that 70% of annotators would classify it as hate speech, while 30% would not.",0.09999999999999998
67,9427,"Treason May tells her kids ""Don't talk to the neighbours""  https://www.breitbart.com/london/2018/09/14/downing-street-orders-tories-distance-themselves-conservative-hungarian-leader/   Treason resents Orban becoming more powerful, Love that glance from #Hungary #Orban  #EU ? #FU ",0.2,0.8,0.3,0.7,"The post uses a derogatory nickname 'Treason' for a political figure, which could be seen as an assault on human dignity, but it is not explicitly based on protected characteristics like race or gender. The post does not contain direct calls for violence. The use of '#FU' could be considered vulgar or offensive language, but it is not directed at a specific individual or group in a way that is clearly hate speech. The context of political disagreement and the use of hashtags suggest that the post may be interpreted differently by annotators, leading to some disagreement.","The post refers to a political figure with a derogatory nickname 'Treason', which could be interpreted as an assault on human dignity, but it is not explicitly based on protected characteristics such as race, ethnicity, or gender. There are no direct calls for violence in the post. The use of '#FU' could be considered vulgar or offensive language, but it is not directed at a specific individual or group in a manner that is clearly hate speech. The context of political disagreement and the use of hashtags suggest that the post may be interpreted differently by annotators, leading to some disagreement. Therefore, I predict a moderate level of disagreement among annotators, with approximately 30% classifying it as hate speech and 70% not classifying it as hate speech.",0.09999999999999998
68,9683,"I don't know if his post is public or not, but here you go. I didn't post his name because I'm not an asshole. I don't make shit up.https://www.facebook.com/CajunGypsy/posts/10155829...",0.0,1.0,0.1,0.9,"The post does not contain any explicit assaults on human dignity, calls for violence, or vulgarity/offensive language. It appears to be a statement about sharing a post without revealing the person's name, which suggests a consideration for privacy rather than an intent to harm or demean. The language used is not offensive or derogatory, and there is no incitement to violence. Therefore, it is likely that most annotators would not classify this as hate speech, leading to low disagreement.","The post is a statement about sharing content from another user without revealing their identity. It does not contain any elements that would typically be classified as hate speech, such as demeaning language, incitement to violence, or offensive language. The use of the term ""asshole"" is mild and not directed at any specific group or individual in a harmful way. As such, it is likely that the majority of annotators would agree that this post is not hate speech, resulting in low disagreement.",0.1
69,9684,"Gorgeous kitty! I haven't had a gray cat since my very first cat when I was a young kid. I forgot how pretty their fur is, especially when the light hits it.",0.0,1.0,0.0,1.0,"The post is a positive and benign comment about a cat, with no elements of hate speech present. It does not demean or degrade any individuals or groups, nor does it incite violence or use offensive language. Therefore, there is likely to be a consensus among annotators that this post is not hate speech, resulting in low disagreement.","The post is a positive comment about a cat, with no elements of hate speech. It does not demean or degrade individuals or groups, incite violence, or use offensive language. Therefore, it is likely that all annotators would agree that this post is not hate speech, resulting in low disagreement.",0.0
70,9685,"Aw. One of mine (I have 5 adults, too) loves to stretch out next to or on my legs. He'll stay there the whole night if I don't kick him when I roll over.",0.0,1.0,0.0,1.0,"The post is a benign and affectionate description of a pet's behavior, specifically a cat, and does not contain any elements of hate speech. It does not demean or degrade any individuals or groups, does not call for violence, and does not use vulgar or offensive language. Therefore, it is likely that all annotators would agree that this post is not hate speech, resulting in low disagreement.","The post is a benign and affectionate description of a pet's behavior, specifically a cat, and does not contain any elements of hate speech. It does not demean or degrade any individuals or groups, does not call for violence, and does not use vulgar or offensive language. Therefore, it is likely that all annotators would agree that this post is not hate speech, resulting in low disagreement. The predicted percentages of annotators classifying the post as hate speech vs. not hate speech are [0.0, 1.0].",0.0
71,9686,"Idiotic Liberal Logic - or lack thereofI've known OP for 30+ yrs, thus the obscured names. Given his new avatar, I'm going to have to give him the boot, but I thought I'd screen grab this piece of stupidity from one of his rabid libtard friends. Libs cannot see the inherent contradictions in what they say.  https://kek.gg/i/4wkzyV.png",0.8333333333333334,0.16666666666666663,0.3,0.7,"The post uses derogatory language such as 'idiotic' and 'libtard,' which can be considered offensive and demeaning, particularly towards individuals with liberal political views. However, it does not explicitly call for violence or contain vulgarity beyond the use of slurs. The term 'libtard' is a portmanteau of 'liberal' and 'retard,' which is offensive and can be seen as an assault on human dignity. Despite this, the post is more likely to be seen as politically charged rather than outright hate speech, leading to some disagreement among annotators. The disagreement is likely to be moderate, as the post's offensive nature is clear, but its classification as hate speech may vary based on individual sensitivity to political slurs.","The post contains derogatory language aimed at liberals, using terms like 'idiotic' and 'libtard.' While these terms are offensive and can be seen as demeaning, they do not explicitly call for violence or contain vulgarity beyond the use of slurs. The post is likely to be interpreted as politically charged rather than outright hate speech, leading to some disagreement among annotators. The disagreement is likely to be moderate, as the post's offensive nature is clear, but its classification as hate speech may vary based on individual sensitivity to political slurs.",0.5333333333333334
72,9687,"I like that she talks about Great Comics and includes herself, 'our job'. That miserable twat wouldn't know great comedy if it slapped her on the ass.",0.3333333333333333,0.6666666666666667,0.3,0.7,"The post contains vulgar and offensive language, specifically the use of the term 'miserable twat' and the phrase 'slapped her on the ass.' These elements could be interpreted as demeaning or degrading, particularly towards women, which might lead some annotators to classify it as hate speech. However, the post does not explicitly target a protected characteristic such as race, ethnicity, or religion, nor does it call for violence. The offensive language is more likely to be seen as a personal attack rather than a broader assault on human dignity. Therefore, there might be some disagreement among annotators, but it is likely to be low, with a majority classifying it as not hate speech due to the lack of explicit targeting of a protected group or incitement to violence.","The post uses offensive language, particularly the term 'miserable twat,' which could be seen as vulgar and potentially degrading, especially towards women. However, it does not explicitly target a protected characteristic such as race, ethnicity, or religion, nor does it call for violence. The offensive language is more likely to be interpreted as a personal attack rather than a broader assault on human dignity. Therefore, while there might be some disagreement among annotators, it is likely to be low, with a majority classifying it as not hate speech due to the lack of explicit targeting of a protected group or incitement to violence.",0.033333333333333326
73,9688,Thanks! I will.,0.0,1.0,0.0,1.0,"The post 'Thanks! I will.' is a simple expression of gratitude and intention to act. It does not contain any elements of hate speech, such as assaults on human dignity, calls for violence, or vulgarity and offensive language. The content is clear and unambiguous, leading to a likely consensus among annotators that it is not hate speech.","The post 'Thanks! I will.' is a straightforward expression of gratitude and intention, with no elements of hate speech. It is clear and unambiguous, leading to likely consensus among annotators that it is not hate speech.",0.0
74,9689,"Yep. She has a bed, but she went straight back to the carrier. I'll leave it as long as she needs. Given the Okra situation, I'm figuring 7-10 days in the bathroom unless closely supervised & probably a while longer at night. She'll be eating in my bath until she's on adult food, anyway. You know I won't rush her.",0.0,1.0,0.0,1.0,"The post does not contain any elements of hate speech. It is a benign post discussing the care of a pet, with no language that assaults human dignity, calls for violence, or uses vulgar or offensive language. Therefore, it is likely that all annotators would agree that this post is not hate speech, resulting in low disagreement.","The post is about taking care of a pet and does not contain any hate speech elements. It is clear and unambiguous in its content, focusing on pet care without any offensive or harmful language.",0.0
75,9690,"Little, cute, dark gray Toe Beans!! I love toe beans.",0.0,1.0,0.0,1.0,"The post is a lighthearted and affectionate comment about 'toe beans,' which is a colloquial term for the pads on a cat's paw. It does not contain any language or content that could be interpreted as demeaning, violent, or offensive. Therefore, it is unlikely to be classified as hate speech by any annotators.","The post is a lighthearted and affectionate comment about 'toe beans,' which is a colloquial term for the pads on a cat's paw. It does not contain any language or content that could be interpreted as demeaning, violent, or offensive. Therefore, it is unlikely to be classified as hate speech by any annotators.",0.0
76,9691,"Poor little bit, she's terrified of him. I don't think she's ever been around dogs, much less one whose head is bigger than she is. The cats are fascinated, but Pearl's not having any of it yet. She's a growler. LOL She settled down enough to come out of the carrier & explore her temp home in my bathroom & drink a little, but she's back in it now, curled up sleeping.",0.0,1.0,0.0,1.0,"The post is a personal anecdote about a pet's reaction to a dog. It does not contain any language or content that demeans individuals or groups, incites violence, or uses vulgar or offensive language. The content is clear and unambiguous, leading to a likely consensus among annotators that it is not hate speech.","The post is a personal story about a pet's interaction with a dog, describing the pet's fear and behavior. There is no mention of any human dignity assaults, calls for violence, or use of vulgar or offensive language. The post is straightforward and lacks any elements that could be interpreted as hate speech. Therefore, it is expected that annotators would unanimously agree that this post is not hate speech.",0.0
77,9692,Look what we did today! Meet Pearl.,0.0,1.0,0.0,1.0,"The post 'Look what we did today! Meet Pearl.' does not contain any elements of hate speech. It does not demean or degrade individuals or groups, does not call for violence, and does not use vulgar or offensive language. The content is neutral and likely refers to a positive or benign event, such as introducing a new pet or a person named Pearl. Therefore, there is likely to be a consensus among annotators that this post is not hate speech, resulting in low disagreement.","The post 'Look what we did today! Meet Pearl.' is neutral and does not exhibit any characteristics of hate speech. It is likely to be interpreted as a positive or benign statement, possibly introducing a new pet or person. There is no language that assaults human dignity, calls for violence, or uses vulgarity. Therefore, the prediction is that 0% of annotators would classify it as hate speech, and 100% would classify it as not hate speech.",0.0
78,9780,"Look at this compilation of tweets Nick Monroe made exhibiting the anti-white racism of Buzzfeed staff members. Again, this is commonplace on the Left. https://twitter.com/i/moments/1033547403620757504",0.8,0.19999999999999996,0.4,0.6,"The post references a compilation of tweets that allegedly exhibit 'anti-white racism' by Buzzfeed staff members, which could be interpreted as an assault on human dignity if the tweets indeed demean or degrade individuals based on race. However, the post itself does not contain explicit vulgarity, offensive language, or calls for violence. The claim of 'anti-white racism' might be seen as subjective and could lead to disagreement among annotators, as perceptions of racism can vary widely. The post's context, focusing on political bias ('commonplace on the Left'), may also influence interpretations, leading to moderate disagreement.","The post discusses alleged 'anti-white racism' by Buzzfeed staff, which could be seen as an assault on human dignity if the tweets in question are indeed racist. However, the post itself does not contain explicit hate speech elements like vulgarity or calls for violence. The claim of racism is subjective and may lead to disagreement among annotators, as perceptions of racism can vary. The political context ('commonplace on the Left') may also influence interpretations, leading to moderate disagreement.",0.4
79,9782,"Listen, I know I make fun of Commiefornia a lot, but I never realized they were this stupid. By the way, what a biased article from a so-called objective news source. Two sentences saying it's controversial and ten paragraphs dedicated to up-playing it. https://money.cnn.com/2018/08/30/pf/california-wom...",0.8,0.19999999999999996,0.1,0.9,"The post uses the term 'Commiefornia,' which is a derogatory term for California, often used in a political context to criticize the state's perceived liberal policies. However, the post does not explicitly demean or degrade individuals or groups based on protected characteristics, nor does it call for violence. The language is critical and potentially offensive to some, but it lacks vulgarity or slurs. The post is more likely to be seen as a political opinion rather than hate speech, leading to low disagreement among annotators.","The post criticizes California using a derogatory term 'Commiefornia,' which may be seen as offensive to some, but it does not explicitly attack individuals or groups based on protected characteristics. It does not call for violence or use vulgar language. The criticism is directed at a perceived bias in a news article, which is a common political opinion. Therefore, it is likely that most annotators would not classify this as hate speech, resulting in low disagreement.",0.7000000000000001
80,9913,"So starting tomorrow, I'll have 11 days of peace and quiet in the house while the family goes on vacation.  Could use any and all cheers, thoughts, prayers, whatever, cause I'd like to enjoy myself without getting plastered and hangover-sleeping the whole time away.",0.0,1.0,0.0,1.0,"The post does not contain any elements of hate speech. It is a personal reflection on having some time alone while the family is on vacation and expresses a desire to enjoy that time without overindulging in alcohol. There are no assaults on human dignity, calls for violence, or use of vulgar or offensive language. Therefore, it is likely that annotators would unanimously agree that this post is not hate speech.",The post is a personal reflection and does not contain any elements of hate speech. It is likely to be classified as not hate speech by all annotators.,0.0
81,9914,"Thank you to everyone that has supported freedom of speech.  In spite of our political differences, this is the one thematic unifying principle that brings us here.",0.0,1.0,0.0,1.0,"The post expresses gratitude for support of freedom of speech and emphasizes unity despite political differences. It does not contain any elements of hate speech such as assaults on human dignity, calls for violence, or vulgarity and offensive language. The message is clear and positive, likely leading to consensus among annotators that it is not hate speech.","The post is a positive statement about freedom of speech and unity, with no elements of hate speech present.",0.0
82,9915,"And when people give me shit for being on Gab, like 'OMG there are so many racists there', I'm like, yeah, and there aren't a shit ton on Twitter?  At least on Gab I'm in charge of my own feed by my own rules, not some bullshit shadow algorithm.  I censor what I cannot brook.  That's my choice, not Jacks. https://gab.ai/a/posts/15062088",0.0,1.0,0.3,0.7,"The post discusses the user's preference for using Gab over Twitter, highlighting the presence of racists on both platforms. It does not explicitly demean or degrade individuals or groups, nor does it call for violence. The language used is somewhat vulgar ('shit ton'), but it is not directed at any specific group. The post reflects a personal choice about platform use rather than promoting hate speech. However, the mention of 'racists' could lead to some annotators perceiving it as an endorsement of a platform known for hosting hate speech, leading to moderate disagreement.","The post does not explicitly contain hate speech elements such as assaults on human dignity or calls for violence. It does mention 'racists' in a context that could be interpreted as normalizing or accepting their presence on Gab, which might lead some annotators to view it as indirectly supportive of hate speech. However, the primary focus is on the user's control over their feed, not on promoting hate speech. The use of vulgar language ('shit ton') is present but not directed at any group. Given these factors, there is likely to be moderate disagreement among annotators, with some viewing it as hate speech due to the context of Gab and others not. Therefore, I predict that 30% of annotators might classify it as hate speech, while 70% would not.",0.3
