,ID,Text,Hate_pos,Hate_neg,Hate_pos_LLM,Hate_neg_LLM,Reasoning_LLM,Raw_output_LLM,Hate_pos_diff
56,6118,"How the fuck can a communist claim to be the champion of the working class when they have NEVER HELD A FUCKING JOB!!??? And no, being a community organizer doesn't make you a member of your stupid asshole proletariat.",0.4,0.6,0.3,0.7,"The post contains vulgar and offensive language, which may be interpreted as hate speech by some annotators. However, it does not explicitly demean or degrade individuals based on protected characteristics, nor does it call for violence. The offensive language is directed towards a political ideology rather than a specific group protected under hate speech guidelines. This may lead to some disagreement among annotators, but the lack of direct attacks on protected characteristics suggests a higher percentage of annotators would classify it as not hate speech.","The post uses strong language and insults directed at communists, questioning their credibility. While it contains vulgarity, it does not target a protected characteristic such as race, gender, or religion. The focus is on political ideology, which is not typically covered under hate speech definitions. Therefore, while some annotators might see the offensive language as problematic, the majority are likely to classify it as not hate speech.",0.10000000000000003
57,6295,"It's what always happens when you can't argue with reason, facts and evidence. They can't win with logic, so they resort to violence. ",0.4,0.6,0.1,0.9,"The post does not explicitly demean or degrade any specific group based on protected characteristics, nor does it contain vulgar or offensive language. It suggests that some people resort to violence when they cannot win an argument with logic, but it does not explicitly call for violence or target a specific group. Therefore, it is likely to be classified as not hate speech by most annotators, resulting in low disagreement.","The post discusses a general behavior of resorting to violence when unable to argue with logic, without targeting any specific group or using offensive language. It lacks explicit hate speech elements, leading to a likely consensus among annotators that it is not hate speech.",0.30000000000000004
58,6468,"“Minds is officially adopting the Manila Principles On Intermediary Liability, a digital bill of rights, outlined by the Electronic Frontier Foundation and other leading digital rights organizations.” Nice :) https://www.breitbart.com/tech/2018/08/30/alternat...",0.0,1.0,0.0,1.0,"The post is a factual statement about a platform adopting a set of digital rights principles, followed by a positive emoticon. It does not contain any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. Therefore, it is unlikely to be considered hate speech by any annotators, leading to low disagreement.",The post is a neutral statement about adopting digital rights principles and does not exhibit any characteristics of hate speech.,0.0
59,6469,Next video for the week will be ready later tonight. I've also expanded it to cover some extra news. #TheRedExpress,0.0,1.0,0.0,1.0,"The post is a neutral announcement about a video release and does not contain any language or content that could be interpreted as hate speech. It does not demean or degrade any individuals or groups, incite violence, or use vulgar or offensive language. Therefore, it is likely that all annotators would agree that this post is not hate speech, resulting in low disagreement.","The post is a simple announcement about a video release and does not contain any elements of hate speech. It is neutral and does not target any individual or group, nor does it use offensive language. Therefore, it is expected that there would be a consensus among annotators that this post is not hate speech.",0.0
60,6577,NAFTA and Canada...Yes. our future could prosper without it  http://stillerfinancial.advisor.news/yes-our-futur...,0.25,0.75,0.1,0.9,"The post discusses NAFTA and Canada's future prosperity without it, which is a political and economic opinion. It does not contain any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. Therefore, it is unlikely to be considered hate speech by most annotators, leading to low disagreement.","The post is a statement about NAFTA and Canada's potential prosperity without it. It does not contain any elements of hate speech as it does not demean or degrade individuals or groups, incite violence, or use offensive language. The content is straightforward and unlikely to be interpreted as hate speech, resulting in low disagreement among annotators.",0.15
61,6578,59% of Americans fear violence from Anti-Trumpers...behold the 'tolerance' of the hysteria-inducing Political Left in 2018: #Unhinged #CW2 https://www.youtube.com/watch?v=eFRHX6glTSM&t=...,0.42857142857142855,0.5714285714285714,0.4,0.6,"The post does not directly assault human dignity or call for violence, but it does contain language that could be interpreted as offensive or inflammatory, particularly towards a political group. The use of terms like 'hysteria-inducing' and 'Unhinged' could be seen as derogatory. However, the post primarily presents a statistic and a critical opinion, which may not be universally seen as hate speech. The context of political discourse and the use of hashtags could lead to varying interpretations, resulting in moderate disagreement among annotators.","The post discusses a statistic about Americans fearing violence from a political group and uses language that could be seen as derogatory towards that group. It does not explicitly call for violence or use vulgar language, but the tone and context could be interpreted as offensive or inflammatory. Given the political nature and the potential for different interpretations, there is likely moderate disagreement among annotators about whether this constitutes hate speech.",0.028571428571428525
62,6965,"#SJW ‘s  are the natural end state of post modernist thinking. Where your value is not judged on the goodness of your deeds, but on your group identity. When race, gender, sexuality and colour are more important then #character, and quality of your argument, then your society & culture are doomed.  #wakeupamerica",0.0,1.0,0.3,0.7,"The post critiques social justice warriors (SJWs) and post-modernist thinking, suggesting that they prioritize group identity over individual character and deeds. While it does not explicitly demean or degrade individuals based on protected characteristics, it does imply a negative view of those who prioritize identity politics. There is no call for violence or use of vulgar language. The post's content may be interpreted differently based on one's views on social justice and identity politics, leading to some disagreement among annotators. However, it is more likely to be seen as a critique rather than hate speech, resulting in a higher percentage of annotators classifying it as not hate speech.","The post critiques social justice warriors (SJWs) and post-modernist thinking, suggesting that they prioritize group identity over individual character and deeds. While it does not explicitly demean or degrade individuals based on protected characteristics, it does imply a negative view of those who prioritize identity politics. There is no call for violence or use of vulgar language. The post's content may be interpreted differently based on one's views on social justice and identity politics, leading to some disagreement among annotators. However, it is more likely to be seen as a critique rather than hate speech, resulting in a higher percentage of annotators classifying it as not hate speech.",0.3
63,6966,"Free societies tend to punish laziness, ineptitude, stupidity and obnoxiousness, but reward graft, talent, intelligence and charisma - which is why entitled mediocrities with shitty personalities are hellbent on destroying them. #maga #wakeupamerica",0.3333333333333333,0.6666666666666667,0.1,0.9,"The post does not explicitly target any specific group based on protected characteristics such as race, ethnicity, gender, religion, or sexual orientation. It does not contain calls for violence or incite physical harm. While it uses some offensive language like 'shitty personalities,' it is more of a general critique of societal values rather than a direct attack on a specific group. The hashtags #maga and #wakeupamerica suggest a political context, but they do not inherently constitute hate speech. Therefore, the post is likely to be classified as not hate speech by most annotators, resulting in low disagreement.","The post critiques societal values and uses some offensive language, but it does not target specific protected groups or incite violence. The political context may influence interpretation, but it is unlikely to be classified as hate speech by most annotators.",0.2333333333333333
64,6967,"Hard times make hard men. Hard men make good times, good times make weak boys, weak boys make hard times.  #trump s back track on #immigration just weakens #America.  #maga #wakeupamerica",0.2857142857142857,0.7142857142857143,0.1,0.9,"The post does not explicitly demean or degrade individuals or groups based on protected characteristics, nor does it incite violence. It uses a metaphorical expression about societal cycles and criticizes a political stance on immigration. The language is not vulgar or offensive, and the post is likely to be interpreted as a political opinion rather than hate speech. Therefore, there is likely to be low disagreement among annotators, with most classifying it as not hate speech.","The post uses a metaphorical expression to discuss societal cycles and criticizes a political stance on immigration. It does not explicitly demean or degrade individuals or groups based on protected characteristics, nor does it incite violence. The language is not vulgar or offensive, and the post is likely to be interpreted as a political opinion rather than hate speech. Therefore, there is likely to be low disagreement among annotators, with most classifying it as not hate speech.",0.1857142857142857
65,6975,The usually no comment FBI is providing cover for this news. http://www.foxnews.com/politics/2018/08/30/gohmert...,0.2,0.8,0.1,0.9,"The post does not contain any explicit assaults on human dignity, calls for violence, or vulgarity/offensive language. It appears to be a statement about the FBI and a news link, which is unlikely to be considered hate speech by most annotators. Therefore, there is likely to be low disagreement among annotators, with the majority classifying it as not hate speech.","The post is a statement about the FBI and a news link, without any explicit hate speech elements. It lacks assaults on human dignity, calls for violence, or offensive language. Thus, it is likely to be classified as not hate speech by most annotators, resulting in low disagreement.",0.1
66,7177,"Shalom, my fellow gabbers. I don’t follow anyone, but I’m here to air my grievances about Jew haters.",0.4,0.6,0.3,0.7,"The post uses the term 'Jew haters,' which could be interpreted as a reference to individuals who harbor anti-Semitic views. However, the post itself does not directly demean or degrade individuals or groups, nor does it call for violence. The use of 'Shalom' and 'gabbers' suggests a casual tone, and the phrase 'air my grievances' indicates a personal expression rather than an incitement to hate. The post's content is somewhat ambiguous, as it could be seen as a critique of anti-Semitism rather than an expression of it. This ambiguity may lead to a moderate level of disagreement among annotators, with some viewing it as a non-hate speech post and others perceiving it as potentially problematic due to the mention of 'Jew haters.'","The post does not explicitly demean or degrade individuals or groups based on protected characteristics, nor does it incite violence. The use of 'Jew haters' could be seen as a reference to those who hold anti-Semitic views, but the context suggests a personal grievance rather than hate speech. The language is not vulgar or offensive, and the tone appears more personal and expressive. Given these factors, there is likely to be moderate disagreement among annotators, with some interpreting it as a critique of anti-Semitism and others as potentially problematic.",0.10000000000000003
67,7284,"Cruz has got his Neo Con issues, but come on, This Beto self hating white leftard clown, who would watch the US burn tomorrow for a Senate job & some shekels is getting 40% in the polls in TX? How many illegals on the voting rolls down there now? And the leftist white dipshits that have destroyed CA & NY living their now I wonder? Enough to have horse mouth win?",0.8,0.19999999999999996,0.7,0.3,"The post contains several elements that could be interpreted as hate speech. It uses derogatory language such as 'self hating white leftard clown' and 'leftist white dipshits,' which could be seen as assaults on human dignity based on political beliefs and race. The term 'shekels' could be interpreted as an anti-Semitic trope, adding to the potential for hate speech classification. Additionally, the post questions the legitimacy of voters by implying illegal voting, which could be seen as a racially charged statement. However, it does not explicitly call for violence. The language is offensive and vulgar, which may lead to a higher percentage of annotators classifying it as hate speech. However, the lack of explicit calls for violence and the political context may lead to some disagreement among annotators.","The post contains derogatory language and potentially anti-Semitic tropes, which could be seen as assaults on human dignity. It questions the legitimacy of voters in a racially charged manner. While it does not explicitly call for violence, the offensive and vulgar language may lead to a higher percentage of annotators classifying it as hate speech. However, the political context and lack of explicit violence calls may lead to some disagreement.",0.10000000000000009
68,7464,'Muslim Gets What’s Comin’' by @GuardAmerican https://gab.ai/tv/watch/23681,0.8,0.19999999999999996,0.7,0.3,"The post 'Muslim Gets What’s Comin’' by @GuardAmerican suggests a negative sentiment towards Muslims, which could be interpreted as an assault on human dignity based on religion. The phrase 'Gets What’s Comin’' implies a justification of harm or negative consequences, which could be seen as a call for violence or at least an endorsement of harm. The post does not contain explicit vulgarity or offensive language, but the context and phrasing are likely to be interpreted as demeaning or threatening towards Muslims. Given the potential for different interpretations based on the reader's perspective on what constitutes hate speech, there is a moderate level of disagreement expected among annotators.","The post 'Muslim Gets What’s Comin’' by @GuardAmerican suggests a negative sentiment towards Muslims, which could be interpreted as an assault on human dignity based on religion. The phrase 'Gets What’s Comin’' implies a justification of harm or negative consequences, which could be seen as a call for violence or at least an endorsement of harm. The post does not contain explicit vulgarity or offensive language, but the context and phrasing are likely to be interpreted as demeaning or threatening towards Muslims. Given the potential for different interpretations based on the reader's perspective on what constitutes hate speech, there is a moderate level of disagreement expected among annotators.",0.10000000000000009
69,7944,"So #Tesla just met its production goal without even a factory in which to work.    Wow, that's in-tents.",0.0,1.0,0.0,1.0,"The post is a play on words using the phrase 'in-tents' to humorously comment on Tesla meeting its production goals. It does not contain any elements of hate speech such as assaults on human dignity, calls for violence, or vulgarity and offensive language. Therefore, it is likely that all annotators would agree that this post is not hate speech, resulting in low disagreement.",The post is a pun and does not contain any hate speech elements.,0.0
70,7945,"Since blaming Trump for things which existed WAY before he came to offfice is the trendy thing to do, I'll make my own list now. Top choices so far are: death, the Flu, the short lifespan of mosquitos (poor little guys!), and... oh, I don't know... why not just the whole fall of humanity altogether?",0.14285714285714285,0.8571428571428572,0.1,0.9,"The post is a sarcastic commentary on the tendency to blame former President Trump for various issues. It does not contain any assaults on human dignity, calls for violence, or vulgarity/offensive language. The post is more of a political opinion or satire rather than hate speech, and it is likely to be classified as not hate speech by most annotators. Therefore, there is low disagreement expected among annotators.","The post is a sarcastic commentary on the tendency to blame former President Trump for various issues. It does not contain any assaults on human dignity, calls for violence, or vulgarity/offensive language. The post is more of a political opinion or satire rather than hate speech, and it is likely to be classified as not hate speech by most annotators. Therefore, there is low disagreement expected among annotators.",0.042857142857142844
71,7946,"May we all take a moment to mourn the newfound circumstances of thousands of children who will now, thanks to our president's recent EO, get the privilege of staying by the side of the traffickers and exploiters which bring them into the country.",0.14285714285714285,0.8571428571428572,0.3,0.7,"The post does not explicitly demean or degrade individuals based on protected characteristics, nor does it call for violence. However, it uses a sarcastic tone to criticize a political decision, which may be interpreted as offensive or insensitive by some. The language is not overtly vulgar or offensive, but the context of discussing child trafficking and exploitation can be sensitive. Given the political nature and potential for different interpretations of the post's intent, there is likely to be some disagreement among annotators, but not extremely high.","The post uses sarcasm to criticize a political decision related to child trafficking and exploitation. It does not contain explicit hate speech elements such as assaults on human dignity, calls for violence, or vulgar language. However, the sensitive nature of the topic and the sarcastic tone may lead to some annotators perceiving it as offensive or inappropriate. Therefore, there is likely to be moderate disagreement among annotators, with a higher percentage classifying it as not hate speech.",0.15714285714285714
72,8280,Looks like a bunch of dead bodies to me. Why would you just assume those are dead Jews? Could be anything.,0.4,0.6,0.6,0.4,"The post contains ambiguous language that could be interpreted in different ways. It does not explicitly assault human dignity, call for violence, or use vulgar language, but it could be seen as insensitive or dismissive towards a specific group, which might lead to disagreement among annotators. The lack of explicit hate speech elements suggests a moderate level of disagreement.","The post's content is ambiguous and could be interpreted differently based on subjective views. It does not clearly fall into any of the hate speech categories, but it could be seen as insensitive. This leads to a moderate level of disagreement among annotators.",0.19999999999999996
73,8281,"There were no extermination or death camps, there were labour camps. Jews died for the same reasons German citizens died: typhoid, and starvation from relentless allied bombing. You’ve see photos of emaciated bodies and immediately assume, like a good fuckimg sheep, that those we Jews killed by Hitler. All claims of ovens and gas chambers have been debunked. This is simple shit, dumm",0.8,0.19999999999999996,0.9,0.1,"The post clearly falls into the category of hate speech due to its denial of the Holocaust, which is a well-documented historical event. This denial is an assault on human dignity, particularly towards Jewish people, as it attempts to rewrite history and diminish the atrocities they suffered. The post also uses vulgar and offensive language, further contributing to its classification as hate speech. Given the clear nature of the content, there is likely to be low disagreement among annotators about its classification as hate speech.","The post denies the Holocaust, a historical event where millions of Jews and other minorities were systematically exterminated. This denial is a form of hate speech as it assaults the dignity of those who suffered and survived the Holocaust. The post also uses offensive language, calling readers 'sheep' and 'dumm,' which adds to its derogatory tone. The content is clear in its intent and falls under hate speech, leading to a prediction of low disagreement among annotators, with a high percentage likely to classify it as hate speech.",0.09999999999999998
74,8283,"Listen, faggot, you’re just a brainwashed lazy minded drone who has never looked into it. Tell me: what proof is there that any sort of genocide happened against the Jews.",0.8,0.19999999999999996,0.9,0.1,"The post contains multiple aspects of hate speech. It uses a homophobic slur ('faggot'), which is a clear example of vulgarity and offensive language. Additionally, it questions the occurrence of the Holocaust, which can be seen as an assault on human dignity, particularly against Jewish people, by denying or trivializing their historical suffering. The language used is explicit and derogatory, making it likely that most annotators would agree it constitutes hate speech. Therefore, there is likely low disagreement among annotators.","The post is highly offensive and contains clear elements of hate speech. It uses a homophobic slur, which is a direct attack on sexual orientation, and it questions the historical fact of the Holocaust, which is an assault on the dignity of Jewish people. The language is explicit and derogatory, suggesting that most annotators would classify this as hate speech. Thus, the prediction is that 90% of annotators would classify it as hate speech, and 10% would not.",0.09999999999999998
75,8284,The. Holocaust. Never. Happened.,0.4,0.6,0.9,0.1,"The post is a clear example of Holocaust denial, which is widely recognized as a form of hate speech as it assaults the dignity of Jewish people by denying a historical atrocity committed against them. This type of content is generally not subject to high disagreement among annotators, as it is a well-documented form of hate speech. Therefore, it is likely that a high percentage of annotators would classify this as hate speech.","The post denies the occurrence of the Holocaust, which is a historical fact and a significant event in Jewish history. Denying the Holocaust is considered an assault on human dignity, particularly towards Jewish people, as it negates the suffering and atrocities they endured. This type of denial is often associated with anti-Semitic ideologies and is recognized as hate speech in many contexts. Given the clarity of the post's content in relation to hate speech, there is likely to be low disagreement among annotators, with most classifying it as hate speech.",0.5
76,8581,"What's the worst thing, beginning with N and ending in R, that you can call a black man? Neighbour.",0.6,0.4,0.7,0.3,"The post uses a play on words to reference a racial slur without explicitly stating it, which can be seen as an assault on human dignity. The use of such a reference is likely to be interpreted as offensive and degrading to individuals based on race. However, the post does not explicitly call for violence or use vulgar language directly, which may lead to some annotators not classifying it as hate speech. The ambiguity in the wordplay and the indirect nature of the reference may result in some disagreement among annotators.","The post uses a play on words to reference a racial slur without explicitly stating it, which can be seen as an assault on human dignity. The use of such a reference is likely to be interpreted as offensive and degrading to individuals based on race. However, the post does not explicitly call for violence or use vulgar language directly, which may lead to some annotators not classifying it as hate speech. The ambiguity in the wordplay and the indirect nature of the reference may result in some disagreement among annotators.",0.09999999999999998
77,9427,"Treason May tells her kids ""Don't talk to the neighbours""  https://www.breitbart.com/london/2018/09/14/downing-street-orders-tories-distance-themselves-conservative-hungarian-leader/   Treason resents Orban becoming more powerful, Love that glance from #Hungary #Orban  #EU ? #FU ",0.2,0.8,0.3,0.7,"The post contains a play on words with 'Treason May,' which could be seen as a derogatory nickname for a political figure, potentially demeaning her. However, it does not explicitly attack her dignity based on protected characteristics. The post does not contain explicit calls for violence, but it does use vulgarity with the hashtag '#FU,' which could be offensive. The context of political disagreement and the use of a derogatory nickname may lead to some annotators viewing it as hate speech, but the lack of explicit attacks on protected characteristics or calls for violence suggests that a majority may not classify it as such. Therefore, there is likely to be some disagreement, but not extremely high.","The post uses a derogatory nickname 'Treason May' for a political figure, which could be seen as demeaning. However, it does not explicitly attack her dignity based on race, ethnicity, gender, religion, sexual orientation, or other protected characteristics. There are no calls for violence in the post. The use of vulgarity is present with the hashtag '#FU,' which could be considered offensive. The context is political, and the post expresses a negative opinion about a political figure and situation. Given these factors, there may be some disagreement among annotators, but it is likely to be low to moderate, as the post does not strongly exhibit the key aspects of hate speech.",0.09999999999999998
78,9683,"I don't know if his post is public or not, but here you go. I didn't post his name because I'm not an asshole. I don't make shit up.https://www.facebook.com/CajunGypsy/posts/10155829...",0.0,1.0,0.1,0.9,"The post does not contain any explicit assaults on human dignity, calls for violence, or vulgarity/offensive language. It appears to be a neutral statement about sharing a post without revealing the person's name, which suggests a consideration for privacy rather than an intent to harm or demean. Therefore, it is likely that most annotators would not classify this as hate speech, leading to low disagreement.","The post is a statement about sharing content from another user without revealing their identity. It does not contain any language that degrades or demeans individuals or groups, nor does it incite violence or use offensive language. The context suggests a neutral or even considerate action, as the poster explicitly mentions not wanting to be an 'asshole' by revealing the person's name. This indicates a low likelihood of being classified as hate speech, resulting in low disagreement among annotators.",0.1
79,9684,"Gorgeous kitty! I haven't had a gray cat since my very first cat when I was a young kid. I forgot how pretty their fur is, especially when the light hits it.",0.0,1.0,0.0,1.0,"The post is a positive and benign comment about a cat, with no elements of hate speech present. It does not demean or degrade any individuals or groups, does not call for violence, and does not contain vulgar or offensive language. Therefore, it is clear that this post is not hate speech, leading to low disagreement among annotators.","The post is a positive comment about a cat, with no elements of hate speech. It is clear and unambiguous, leading to low disagreement.",0.0
80,9685,"Aw. One of mine (I have 5 adults, too) loves to stretch out next to or on my legs. He'll stay there the whole night if I don't kick him when I roll over.",0.0,1.0,0.0,1.0,"The post is a benign description of a pet's behavior and does not contain any elements of hate speech. It does not demean or degrade individuals or groups, incite violence, or use vulgar or offensive language. Therefore, it is likely that all annotators would agree that this post is not hate speech, resulting in low disagreement.","The post is a benign description of a pet's behavior and does not contain any elements of hate speech. It does not demean or degrade individuals or groups, incite violence, or use vulgar or offensive language. Therefore, it is likely that all annotators would agree that this post is not hate speech, resulting in low disagreement.",0.0
81,9686,"Idiotic Liberal Logic - or lack thereofI've known OP for 30+ yrs, thus the obscured names. Given his new avatar, I'm going to have to give him the boot, but I thought I'd screen grab this piece of stupidity from one of his rabid libtard friends. Libs cannot see the inherent contradictions in what they say.  https://kek.gg/i/4wkzyV.png",0.8333333333333334,0.16666666666666663,0.3,0.7,"The post uses derogatory language such as 'idiotic' and 'libtard,' which can be considered offensive and demeaning, particularly towards individuals with liberal political views. However, it does not explicitly call for violence or contain vulgarity beyond the use of slurs. The post's focus is on mocking and criticizing a political ideology rather than targeting a protected characteristic. Given the use of offensive language, some annotators may classify it as hate speech, but others may see it as political commentary, leading to moderate disagreement.","The post contains derogatory language aimed at individuals with liberal political views, using terms like 'idiotic' and 'libtard.' While these terms are offensive and demeaning, they do not explicitly target a protected characteristic such as race, ethnicity, or gender. The post does not call for violence or contain vulgarity beyond the use of slurs. The primary focus is on mocking and criticizing a political ideology, which may not be universally considered hate speech. As a result, there is likely to be moderate disagreement among annotators, with some viewing it as hate speech due to the offensive language, while others may see it as political commentary. Therefore, the predicted percentages are [0.3, 0.7].",0.5333333333333334
82,9687,"I like that she talks about Great Comics and includes herself, 'our job'. That miserable twat wouldn't know great comedy if it slapped her on the ass.",0.3333333333333333,0.6666666666666667,0.3,0.7,"The post contains vulgar and offensive language, specifically the use of the term 'twat,' which is a derogatory term. However, it does not explicitly assault human dignity based on protected characteristics, nor does it call for violence. The offensive language may lead to some annotators considering it as hate speech, but the lack of targeted demeaning or violent content suggests that a majority might not classify it as such. Therefore, there is likely to be some disagreement, but not extremely high.","The post uses offensive language, particularly the term 'twat,' which is considered vulgar and derogatory. However, it does not target any specific group based on race, ethnicity, gender, religion, or other protected characteristics, nor does it incite violence. The offensive nature of the language might lead some annotators to classify it as hate speech, but the absence of direct attacks on human dignity or calls for violence suggests that a majority might not see it as hate speech. This results in a moderate level of disagreement among annotators.",0.033333333333333326
83,9688,Thanks! I will.,0.0,1.0,0.0,1.0,"The post 'Thanks! I will.' is a simple expression of gratitude and intention to act. It does not contain any elements of hate speech, such as assaults on human dignity, calls for violence, or vulgarity and offensive language. The content is clear and unambiguous, leading to a likely consensus among annotators that it is not hate speech.","The post 'Thanks! I will.' is a straightforward expression of gratitude and intention. It lacks any elements that could be interpreted as hate speech, such as demeaning language, incitement to violence, or offensive language. Therefore, it is expected that there would be a high level of agreement among annotators that this post is not hate speech.",0.0
84,9689,"Yep. She has a bed, but she went straight back to the carrier. I'll leave it as long as she needs. Given the Okra situation, I'm figuring 7-10 days in the bathroom unless closely supervised & probably a while longer at night. She'll be eating in my bath until she's on adult food, anyway. You know I won't rush her.",0.0,1.0,0.0,1.0,"The post does not contain any elements of hate speech. It is a benign post discussing the care of a pet, with no mention of any individuals or groups, no offensive language, and no incitement to violence. Therefore, it is likely that all annotators would agree that this post is not hate speech, resulting in low disagreement.","The post is about taking care of a pet and does not contain any hate speech elements. It is clear and unambiguous in its content, focusing on the pet's needs and care routine. There is no language or context that could be interpreted as demeaning, violent, or offensive. As such, it is expected that annotators would unanimously agree that this post is not hate speech.",0.0
85,9690,"Little, cute, dark gray Toe Beans!! I love toe beans.",0.0,1.0,0.0,1.0,"The post is a light-hearted and affectionate comment about 'toe beans,' which is a colloquial term for the pads on a cat's paw. It does not contain any language or content that could be interpreted as hate speech. There are no assaults on human dignity, calls for violence, or vulgarity/offensive language present in the post. Therefore, it is likely that all annotators would agree that this post is not hate speech, resulting in low disagreement.","The post is a light-hearted and affectionate comment about 'toe beans,' which is a colloquial term for the pads on a cat's paw. It does not contain any language or content that could be interpreted as hate speech. There are no assaults on human dignity, calls for violence, or vulgarity/offensive language present in the post. Therefore, it is likely that all annotators would agree that this post is not hate speech, resulting in low disagreement.",0.0
86,9691,"Poor little bit, she's terrified of him. I don't think she's ever been around dogs, much less one whose head is bigger than she is. The cats are fascinated, but Pearl's not having any of it yet. She's a growler. LOL She settled down enough to come out of the carrier & explore her temp home in my bathroom & drink a little, but she's back in it now, curled up sleeping.",0.0,1.0,0.0,1.0,"The post is a personal anecdote about a pet's reaction to a dog. It does not contain any language or content that assaults human dignity, calls for violence, or uses vulgar or offensive language. The content is clear and unambiguous, and it is unlikely to be interpreted as hate speech by any annotators.","The post is a personal story about a pet's behavior and does not contain any elements of hate speech. It is clear and unambiguous, leading to a consensus that it is not hate speech.",0.0
87,9692,Look what we did today! Meet Pearl.,0.0,1.0,0.0,1.0,"The post 'Look what we did today! Meet Pearl.' does not contain any elements of hate speech. It does not demean or degrade individuals or groups, does not call for violence, and does not use vulgar or offensive language. The content is neutral and likely refers to a positive or benign event, such as introducing a new pet or a project. Therefore, there is likely to be a consensus among annotators that this post is not hate speech, resulting in low disagreement.","The post 'Look what we did today! Meet Pearl.' is clearly not hate speech. It lacks any elements that could be interpreted as demeaning, violent, or offensive. The language is neutral and positive, suggesting a personal or celebratory context. Annotators are likely to agree that this post does not constitute hate speech, leading to a prediction of 0% classifying it as hate speech and 100% as not hate speech.",0.0
88,9780,"Look at this compilation of tweets Nick Monroe made exhibiting the anti-white racism of Buzzfeed staff members. Again, this is commonplace on the Left. https://twitter.com/i/moments/1033547403620757504",0.8,0.19999999999999996,0.4,0.6,"The post references a compilation of tweets that allegedly exhibit 'anti-white racism' by Buzzfeed staff members. This could be interpreted as an assault on human dignity if the tweets indeed demean or degrade individuals based on race. However, the post itself does not contain direct offensive language or calls for violence. The context of 'anti-white racism' and the mention of a specific political orientation ('the Left') may lead to differing interpretations based on personal views about racism and political bias. Therefore, there is potential for disagreement among annotators regarding whether this constitutes hate speech.","The post discusses a compilation of tweets that are claimed to exhibit 'anti-white racism' by Buzzfeed staff members. It suggests that such behavior is common on the political Left. The post does not directly use offensive language or call for violence, but it does imply a racial bias. The interpretation of 'anti-white racism' and the political context may lead to varying opinions on whether this is hate speech, resulting in moderate disagreement among annotators.",0.4
89,9782,"Listen, I know I make fun of Commiefornia a lot, but I never realized they were this stupid. By the way, what a biased article from a so-called objective news source. Two sentences saying it's controversial and ten paragraphs dedicated to up-playing it. https://money.cnn.com/2018/08/30/pf/california-wom...",0.8,0.19999999999999996,0.1,0.9,"The post uses the term 'Commiefornia,' which is a derogatory term for California, but it does not directly assault human dignity based on protected characteristics, nor does it call for violence. The language is critical and potentially offensive to some, but it lacks vulgarity or slurs. The post is more of a critique of media bias and a political stance rather than hate speech. Therefore, it is likely to be classified as not hate speech by most annotators, leading to low disagreement.","The post uses a derogatory term 'Commiefornia' to refer to California, which could be seen as offensive to some, but it does not directly attack individuals or groups based on protected characteristics. It does not call for violence or use vulgar language. The main focus of the post is a critique of media bias and a political opinion, which is not typically classified as hate speech. Therefore, it is likely that most annotators would not classify this as hate speech, resulting in low disagreement. The predicted percentages are [0.1, 0.9], indicating that 10% might see it as hate speech due to the derogatory term, while 90% would not.",0.7000000000000001
90,9913,"So starting tomorrow, I'll have 11 days of peace and quiet in the house while the family goes on vacation.  Could use any and all cheers, thoughts, prayers, whatever, cause I'd like to enjoy myself without getting plastered and hangover-sleeping the whole time away.",0.0,1.0,0.0,1.0,"The post does not contain any elements of hate speech. It is a personal reflection on having some alone time while the family is away, and it expresses a desire to enjoy that time without overindulging in alcohol. There are no assaults on human dignity, calls for violence, or use of vulgar or offensive language. The content is clear and unambiguous, leading to a likely consensus among annotators that it is not hate speech.","The post is a personal reflection and does not contain any elements of hate speech. It is about having some alone time and wanting to enjoy it without overindulging in alcohol. There are no assaults on human dignity, calls for violence, or use of vulgar or offensive language. The content is clear and unambiguous, leading to a likely consensus among annotators that it is not hate speech.",0.0
91,9914,"Thank you to everyone that has supported freedom of speech.  In spite of our political differences, this is the one thematic unifying principle that brings us here.",0.0,1.0,0.0,1.0,"The post expresses gratitude for support of freedom of speech and emphasizes unity despite political differences. It does not contain any elements of hate speech such as assaults on human dignity, calls for violence, or vulgarity and offensive language. Therefore, it is likely that annotators would agree that this post is not hate speech, resulting in low disagreement.","The post is a positive statement about freedom of speech and unity, without any hate speech elements.",0.0
92,9915,"And when people give me shit for being on Gab, like 'OMG there are so many racists there', I'm like, yeah, and there aren't a shit ton on Twitter?  At least on Gab I'm in charge of my own feed by my own rules, not some bullshit shadow algorithm.  I censor what I cannot brook.  That's my choice, not Jacks. https://gab.ai/a/posts/15062088",0.0,1.0,0.3,0.7,"The post does not explicitly contain hate speech but references a platform known for hosting hate speech. It expresses a preference for self-censorship over platform moderation, which may be interpreted differently by annotators. Some may see it as a defense of free speech, while others may view it as an implicit endorsement of the platform's content. The language is not overtly offensive or violent, leading to likely disagreement among annotators about whether it constitutes hate speech.","The post discusses the user's preference for using Gab, a platform known for hosting hate speech, over Twitter. The user acknowledges the presence of racists on Gab but argues for personal control over content. The post does not directly assault human dignity, call for violence, or use vulgar language. However, the context of defending a platform associated with hate speech may lead to varying interpretations. Some annotators might see it as an implicit endorsement of hate speech, while others might view it as a statement about personal freedom and control over content. This results in a moderate level of disagreement, with an estimated 30% of annotators likely to classify it as hate speech and 70% not.",0.3
