,ID,Text,Hate_pos,Hate_neg,Hate_pos_LLM,Hate_neg_LLM,Reasoning_LLM,Raw_output_LLM,Hate_pos_diff
73,7785,Everything on /popular is in Portuguese now! Build that Wall!,0.5,0.5,0.4,0.6,"The post uses the phrase 'Build that Wall!' which is often associated with anti-immigrant sentiment and can be seen as a call for exclusion based on nationality or language. However, the context here is about content on a platform being in Portuguese, which may not directly demean or degrade individuals or groups. The phrase could be interpreted as a joke or frustration about language barriers rather than a serious call for exclusion. This ambiguity could lead to high disagreement among annotators, with some seeing it as hate speech due to the phrase's connotations, while others may not.","The post mentions 'Build that Wall!' in the context of content being in Portuguese. This phrase is commonly associated with anti-immigrant rhetoric, which could be seen as an assault on human dignity by promoting exclusion based on language or nationality. However, the post does not explicitly demean or degrade individuals or groups, nor does it call for violence. The use of the phrase could be interpreted as a joke or expression of frustration about language barriers, rather than a serious call for exclusion. This ambiguity could lead to high disagreement among annotators, with some interpreting it as hate speech due to the phrase's connotations, while others may not see it as such. Therefore, the predicted percentages are [0.4, 0.6].",0.09999999999999998
74,7786,"So, a local representative for the Sweden Democrats said that Swedes are white, and now she's getting expelled from the party. In the Sweden Democrats, who some people naively believe are a nationalist party, you can have a lot of different opinions on taxes, abortions and LGBTQ-stuff, as long as those opinions are more left leaning than the official party line. But don't you dare say that Swedes...",0.5,0.5,0.5,0.5,"The post discusses a political situation involving the Sweden Democrats and a representative's statement about Swedes being white. It touches on issues of race and nationalism, which can be sensitive and controversial topics. The post does not explicitly demean or degrade individuals or groups, nor does it call for violence. However, it does imply a racial definition of national identity, which could be interpreted as an assault on human dignity by some annotators. The language is not overtly vulgar or offensive, but the context and implications might lead to differing interpretations. Given the potential for subjective interpretation regarding the racial aspect, there is likely to be high disagreement among annotators.","The post discusses a political situation involving the Sweden Democrats and a representative's statement about Swedes being white. It touches on issues of race and nationalism, which can be sensitive and controversial topics. The post does not explicitly demean or degrade individuals or groups, nor does it call for violence. However, it does imply a racial definition of national identity, which could be interpreted as an assault on human dignity by some annotators. The language is not overtly vulgar or offensive, but the context and implications might lead to differing interpretations. Given the potential for subjective interpretation regarding the racial aspect, there is likely to be high disagreement among annotators.",0.0
75,7812,"Romney is remembered for the Obamacare prototype, for not fighting Gay Marriage, Speaking in front of Planned Parenthood, Being part of the Vulture Capital firm Bain, that destroyed companies and US Jobs with debt, and showing contempt for both the poor and the Deplorables.",0.5,0.5,0.4,0.6,"The post criticizes Romney for various political actions and affiliations, using terms like 'Vulture Capital' and 'Deplorables,' which could be seen as offensive or derogatory. However, it does not explicitly demean or degrade individuals based on protected characteristics, nor does it call for violence. The language is critical and potentially offensive, but it is more political commentary than hate speech. Annotators might disagree on whether the tone and language constitute hate speech, leading to moderate disagreement.","The post criticizes Romney for his political actions and affiliations, using terms like 'Vulture Capital' and 'Deplorables,' which could be seen as offensive or derogatory. However, it does not explicitly demean or degrade individuals based on protected characteristics, nor does it call for violence. The language is critical and potentially offensive, but it is more political commentary than hate speech. Annotators might disagree on whether the tone and language constitute hate speech, leading to moderate disagreement.",0.09999999999999998
76,8096,Oprah is quietly put it about that she has no interest in the White House. She knows what's in her past makes even Obama look like a chaste missionary.,0.5,0.5,0.2,0.8,"The post makes a speculative statement about Oprah's past, suggesting she has a history that would be politically damaging. However, it does not explicitly demean or degrade her based on any protected characteristic, nor does it call for violence or use vulgar language. The post is more of a political commentary or gossip rather than hate speech. Therefore, it is likely that most annotators would not classify this as hate speech, leading to low disagreement.","The post speculates about Oprah's past in a way that suggests she has a history that would be politically damaging, but it does not explicitly demean or degrade her based on any protected characteristic. It does not call for violence or use vulgar language. The post is more of a political commentary or gossip rather than hate speech. Therefore, it is likely that most annotators would not classify this as hate speech, leading to low disagreement.",0.3
77,8280,Looks like a bunch of dead bodies to me. Why would you just assume those are dead Jews? Could be anything.,0.4,0.6,0.6,0.4,"The post makes a potentially offensive and dismissive comment about dead bodies, questioning the assumption that they are Jewish. This could be interpreted as an assault on human dignity, particularly if it is perceived as trivializing or denying the Holocaust or other historical atrocities against Jews. The ambiguity in the post's intent and the sensitive nature of the topic could lead to disagreement among annotators, but the dismissive tone towards a serious subject suggests a higher likelihood of being classified as hate speech.","The post questions the assumption that certain dead bodies are Jewish, which could be seen as trivializing or denying historical atrocities. This aspect could be interpreted as an assault on human dignity, particularly towards Jewish people. The post's dismissive tone and the sensitive nature of the topic may lead to disagreement among annotators, but it leans towards being classified as hate speech due to its potential offensiveness.",0.19999999999999996
78,8507,Throw every one of the traitor son of a bitches off the bench and hang them RFN!!!!!!!!!!!!!!!! ,0.5,0.5,0.8,0.2,"The post contains a clear call for violence by suggesting that individuals should be hanged. The use of vulgar language ('son of a bitches') further contributes to the offensive nature of the post. Given the explicit nature of the language and the call for violence, it is likely that a majority of annotators would classify this as hate speech, resulting in low disagreement.","The post explicitly calls for violence by suggesting that certain individuals should be hanged. This is a direct incitement to physical harm, which is a key aspect of hate speech. Additionally, the use of vulgar language ('son of a bitches') adds to the offensive nature of the post. Given the explicit nature of the language and the call for violence, it is likely that a majority of annotators would classify this as hate speech, resulting in low disagreement. Therefore, the predicted percentages of annotators who classify the post as hate speech vs. not hate speech are [0.8, 0.2].",0.30000000000000004
79,8581,"What's the worst thing, beginning with N and ending in R, that you can call a black man? Neighbour.",0.6,0.4,0.8,0.2,"The post uses a play on words to reference a racial slur, which is a clear assault on human dignity. It attempts to disguise the offensive nature of the content with a joke, but the underlying implication is derogatory and demeaning towards black individuals. This type of content is likely to be recognized as hate speech by a significant majority of annotators due to its racial insensitivity and offensive nature.","The post uses a play on words to reference a racial slur, which is a clear assault on human dignity. It attempts to disguise the offensive nature of the content with a joke, but the underlying implication is derogatory and demeaning towards black individuals. This type of content is likely to be recognized as hate speech by a significant majority of annotators due to its racial insensitivity and offensive nature. Therefore, I predict that 80% of annotators would classify this post as hate speech, while 20% might not, possibly due to interpreting it as a failed attempt at humor.",0.20000000000000007
80,8712,More 'Give them room to riot' leftist reasoning. Leftist controlled cities become shithole cities in such short time. https://www.wral.com/texts-show-police-chief-told-...,0.5,0.5,0.6,0.4,"The post uses derogatory language ('shithole cities') to describe cities controlled by leftists, which can be seen as an assault on human dignity by demeaning those associated with these cities. The phrase 'Give them room to riot' could be interpreted as a call for violence or at least an endorsement of violent behavior, depending on the context. The language is offensive and could be interpreted as hate speech by some annotators, leading to a moderate level of disagreement.","The post uses derogatory language ('shithole cities') to describe cities controlled by leftists, which can be seen as an assault on human dignity by demeaning those associated with these cities. The phrase 'Give them room to riot' could be interpreted as a call for violence or at least an endorsement of violent behavior, depending on the context. The language is offensive and could be interpreted as hate speech by some annotators, leading to a moderate level of disagreement. Therefore, I predict that 60% of annotators might classify this as hate speech, while 40% might not.",0.09999999999999998
81,8872,https://www.huffingtonpost.com/entry/hurricane-mar... Thats a lot more DemonRat voters.,0.5,0.5,0.6,0.4,"The post uses the term 'DemonRat' as a derogatory play on 'Democrat,' which can be seen as demeaning or degrading to individuals based on their political affiliation. This falls under the aspect of 'Assaults on Human Dignity.' The term is offensive and intended to insult, which may lead to a higher percentage of annotators classifying it as hate speech. However, it does not call for violence or use extreme vulgarity, which might lead some annotators to not classify it as hate speech, resulting in some disagreement.","The post uses a derogatory term 'DemonRat' to refer to Democrats, which is an offensive play on words intended to demean or insult individuals based on their political affiliation. This can be seen as an assault on human dignity, as it targets a group based on their political beliefs. While it does not explicitly call for violence or use extreme vulgarity, the use of such derogatory language can be considered offensive and hateful by some annotators. Therefore, there is likely to be some disagreement among annotators, with a significant portion classifying it as hate speech due to the demeaning language, while others may not see it as severe enough to be considered hate speech. This results in a moderate level of disagreement, with an estimated 60% classifying it as hate speech and 40% not classifying it as such.",0.09999999999999998
82,8928,"Big Tech has no interest in ""Democracy"". They're sold out to the Chinese. Democracy without individual rights is a dangerous thing anyhow, and big Tech isn't big on individual rights.",0.5,0.5,0.2,0.8,"The post criticizes Big Tech and its relationship with China, suggesting a lack of interest in democracy and individual rights. However, it does not contain any explicit assaults on human dignity, calls for violence, or use of vulgar or offensive language. The content is more of a political opinion rather than hate speech, and it is likely to be classified as not hate speech by most annotators.","The post is a critique of Big Tech and its perceived relationship with China, framed within a discussion about democracy and individual rights. It does not target any specific group or individual with demeaning language, nor does it incite violence or use offensive language. The post is likely to be seen as a political opinion rather than hate speech, leading to a low percentage of annotators classifying it as hate speech.",0.3
83,8968,"As the situation with North Korea improves, look for the Democrats and the media leftists to give credit to China and call Trump nothing more than a bystander.",0.5,0.5,0.2,0.8,"The post does not contain any explicit assaults on human dignity, calls for violence, or vulgarity/offensive language. It expresses a political opinion about how Democrats and media might react to a situation involving North Korea and Trump, which is a common political discourse. The language is not demeaning or degrading to any protected group, nor does it incite violence. Therefore, it is likely to be classified as not hate speech by most annotators, resulting in low disagreement.","The post is a political commentary on how Democrats and media might react to a situation involving North Korea and Trump. It does not contain any explicit hate speech elements such as assaults on human dignity, calls for violence, or vulgarity/offensive language. The language used is typical of political discourse and does not target any protected group in a demeaning or degrading manner. As such, it is likely to be classified as not hate speech by the majority of annotators, leading to low disagreement.",0.3
84,9203,"if they were only work camps that got twisted later on into death camps, does that mean the jew sees being made to finally work and not be a leech, as the *same* as death?",0.5,0.5,0.8,0.2,"The post contains language that is highly likely to be considered hate speech by a majority of annotators. It demeans and degrades Jewish people by suggesting they are 'leeches' and implies that being made to work is equivalent to death for them. This is an assault on human dignity based on religion and ethnicity. The post also contains offensive language and perpetuates harmful stereotypes. Given the clear derogatory nature of the content, there is likely to be low disagreement among annotators about its classification as hate speech.","The post is likely to be classified as hate speech by a significant majority of annotators due to its demeaning and degrading language towards Jewish people. It suggests that Jewish people are 'leeches' and equates being made to work with death, which is an assault on human dignity based on religion and ethnicity. The post also uses offensive language and perpetuates harmful stereotypes. Therefore, the prediction is that 80% of annotators would classify it as hate speech, while 20% might not, possibly due to differing interpretations of the historical context or the intent behind the post.",0.30000000000000004
85,9267,Another lovely #erotic drawing by #Rebecca. I want to strip @SuziDreamer naked and lick her pussy like this. I'd tongue her #clit until her juices were flowing out over my face. #NSFW #DirtyDaydreams,0.5,0.5,0.4,0.6,"The post contains explicit sexual content and vulgar language, which may be considered offensive by some annotators. However, it does not directly assault human dignity based on protected characteristics or call for violence. The explicit nature of the language might lead to some annotators classifying it as hate speech due to its vulgarity, but others may see it as merely inappropriate or offensive without being hate speech. This could lead to a moderate level of disagreement among annotators.","The post is explicit and contains vulgar language, which may be offensive to some. However, it does not target individuals or groups based on protected characteristics, nor does it incite violence. The primary issue is the vulgarity and explicit sexual content, which may lead to some annotators labeling it as hate speech, while others may not. This results in a moderate level of disagreement.",0.09999999999999998
86,9325,Virtue signalling trumps facts you silly sausage ;-),0.5,0.5,0.0,1.0,"The post uses the term 'virtue signalling,' which is often used in a derogatory manner to criticize people who express moral values publicly. However, the post does not contain any explicit assaults on human dignity, calls for violence, or vulgar/offensive language. The use of 'silly sausage' is a light-hearted, non-offensive term. Therefore, it is unlikely to be classified as hate speech by annotators, leading to low disagreement.","The post is unlikely to be classified as hate speech due to the absence of any demeaning, violent, or offensive language. The term 'virtue signalling' is used in a critical context but does not target any specific group or individual in a harmful way. The phrase 'silly sausage' is playful and not offensive. As a result, the post is expected to have a high consensus among annotators that it is not hate speech.",0.5
87,9416,"Screw them. They deserve it. SesameStreet turned into a leftwing, progressive, propaganda machine as soon as Jim Henson died. The same Disney did after Walt died and the Hollywood Jews took over.",0.5,0.5,0.8,0.2,"The post contains elements that are likely to be interpreted as hate speech, particularly in the aspect of 'Assaults on Human Dignity.' The phrase 'Hollywood Jews took over' can be seen as perpetuating anti-Semitic stereotypes, which is a clear assault on human dignity based on religion and ethnicity. Additionally, the post uses derogatory language towards 'leftwing, progressive, propaganda machine,' which may not be considered hate speech but adds to the overall negative tone. The reference to 'Screw them. They deserve it.' could be interpreted as a call for harm, although it is not explicit. Given these elements, there is likely to be a high level of agreement among annotators that this post constitutes hate speech, though some may argue it is more about offensive language rather than direct hate speech.","The post contains anti-Semitic language by referring to 'Hollywood Jews took over,' which is a stereotype and an assault on human dignity based on religion and ethnicity. This aspect is likely to lead to a high percentage of annotators classifying it as hate speech. The post also expresses a negative sentiment towards 'leftwing, progressive, propaganda machine,' which may not be hate speech but contributes to the overall tone. The phrase 'Screw them. They deserve it.' could be interpreted as a call for harm, although it is not explicit. Overall, the post is likely to be seen as hate speech by a significant portion of annotators due to the anti-Semitic content and the negative tone towards certain groups.",0.30000000000000004
88,9417,"Tell this fat ugly ape that if she is getting threatened at her job, it's her employer's responsibility to pay for her protection. And if they refuse, it just shows they don't care about her, just like the rest of us don't.",0.5,0.5,0.8,0.2,"The post contains a demeaning and degrading reference to an individual as a 'fat ugly ape,' which is an assault on human dignity and can be interpreted as a racial slur. This language is likely to be considered hate speech by a significant portion of annotators. The post does not explicitly call for violence, but the offensive language and dehumanizing terms contribute to its classification as hate speech. Given the clear use of derogatory language, there is likely low disagreement among annotators about its classification as hate speech.","The post uses demeaning language ('fat ugly ape') that can be interpreted as a racial slur, which is an assault on human dignity. This aspect of the post is likely to be classified as hate speech by many annotators. The post does not contain explicit calls for violence, but the offensive and dehumanizing language contributes to its classification as hate speech. Due to the clear use of derogatory language, there is likely low disagreement among annotators about its classification as hate speech.",0.30000000000000004
89,9490,Trump is the king of neo nazis and i am a true neo nazi. You're a faggot jew boomer,0.5,0.5,0.9,0.1,"The post contains clear elements of hate speech, including assaults on human dignity and the use of vulgar and offensive language. It explicitly associates with neo-Nazi ideology, which is inherently demeaning and degrading to various groups, particularly Jewish people. The use of a homophobic slur further contributes to the post's offensive nature. Given the explicitness of the language and the ideologies expressed, there is likely to be low disagreement among annotators about this being hate speech.",The post is highly likely to be classified as hate speech by the majority of annotators due to its explicit endorsement of neo-Nazi ideology and use of offensive language targeting specific groups.,0.4
90,9526,Another black mother stated that a parent making EXCUSES that they never read the DRESS CODE book for the reason their Child did not meet the Dress Code - is IRRESPONSIBLE.,0.5,0.5,0.0,1.0,"The post discusses a parent's responsibility regarding a child's adherence to a dress code. It does not contain any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. The mention of 'another black mother' is descriptive and does not demean or degrade any group. Therefore, it is unlikely to be classified as hate speech by annotators, leading to low disagreement.","The post is a commentary on parental responsibility and does not exhibit characteristics of hate speech. It is straightforward and lacks ambiguity, suggesting a consensus among annotators that it is not hate speech.",0.5
91,9530,el Cifr gives his version of the Sermon on The Mount to an all negro audience. community organizing by Louis Cypher,0.5,0.5,0.7,0.3,"The post uses the term 'all negro audience,' which is an outdated and potentially offensive term for Black people. This could be seen as demeaning or degrading based on race, falling under the 'Assaults on Human Dignity' aspect of hate speech. Additionally, the mention of 'Louis Cypher' (a play on Lucifer) in the context of 'community organizing' could imply a negative stereotype or malicious intent, though this is more ambiguous. The post does not contain explicit calls for violence or vulgar language, but the racial reference and potential stereotyping contribute to a higher likelihood of being classified as hate speech by annotators. The language and context may lead to some disagreement among annotators, but the racial aspect is likely to result in a majority classifying it as hate speech.","The post uses racially charged language by referring to an 'all negro audience,' which is considered offensive and outdated. This language can be seen as demeaning or degrading to individuals based on race, fitting the 'Assaults on Human Dignity' aspect of hate speech. The reference to 'Louis Cypher' (a play on Lucifer) in the context of 'community organizing' could imply a negative stereotype or malicious intent, though this is more ambiguous. There are no explicit calls for violence or vulgar language, but the racial reference and potential stereotyping contribute to a higher likelihood of being classified as hate speech by annotators. The language and context may lead to some disagreement among annotators, but the racial aspect is likely to result in a majority classifying it as hate speech.",0.19999999999999996
92,9544,It truly is satan's world and the democrats are his minions. ,0.5,0.5,0.4,0.6,"The post uses religious language to criticize a political group, referring to Democrats as 'satan's minions.' This could be interpreted as an assault on human dignity by demeaning a group based on political affiliation. However, it does not explicitly call for violence or use vulgar language. The religious metaphor may lead to some disagreement among annotators about whether it constitutes hate speech, as it depends on the interpretation of the metaphor's severity.","The post uses religious metaphor to criticize a political group, which may be seen as demeaning. However, it lacks explicit calls for violence or vulgar language, leading to potential disagreement on its classification as hate speech.",0.09999999999999998
93,9937,You know your country is MULTICULTURAL . . . .When there's armed patrols on the streets.,0.5,0.5,0.6,0.4,"The post suggests a negative association between multiculturalism and the need for armed patrols, which can be interpreted as an assault on human dignity by implying that multicultural societies are inherently more dangerous. This could be seen as demeaning to multicultural communities. However, the post does not explicitly call for violence or use vulgar language, which might lead to some disagreement among annotators about its classification as hate speech. The ambiguity in the post's intent and the lack of explicit offensive language may result in moderate disagreement among annotators.","The post implies a negative correlation between multiculturalism and safety, suggesting that multicultural societies require armed patrols. This can be interpreted as an assault on human dignity, as it implies that multicultural societies are inherently more dangerous. However, the post does not explicitly call for violence or use vulgar language. The ambiguity in the post's intent and the lack of explicit offensive language may lead to some disagreement among annotators about its classification as hate speech. Therefore, I predict a moderate level of disagreement with a higher percentage of annotators likely to classify it as hate speech due to its implications, but a significant portion may not see it as such due to the lack of explicit hate speech elements.",0.09999999999999998
94,10362,"A pedophile is like a dog with rabies.  It's sad they're sick, but they still have to be put down. #MAGA",0.4,0.6,0.7,0.3,"The post compares pedophiles to dogs with rabies and suggests that they 'have to be put down,' which can be interpreted as a call for violence against pedophiles. This aspect of the post aligns with the 'Calls for Violence' category of hate speech. The use of the hashtag #MAGA may also polarize opinions, but the primary concern is the implied violence. While some annotators may agree with the sentiment due to the nature of the crime, others may find the call for violence unacceptable, leading to some disagreement.","The post contains a metaphor comparing pedophiles to rabid dogs, suggesting that they should be 'put down.' This language can be interpreted as a call for violence, which is a key aspect of hate speech. The post does not directly assault human dignity based on protected characteristics, but it does use offensive language that could be seen as dehumanizing. The hashtag #MAGA may also influence perceptions, but the primary issue is the implied violence. Annotators are likely to have some disagreement, but a majority may classify it as hate speech due to the call for violence.",0.29999999999999993
95,10438,"Sooo... you're blaming their censorship on their unfamiliarity of American culture. Bullshit. Haven't you seen pictures of the people that work for these companies? Stick around Gab long enough and you will (they're caught in undercover videos, they post group photos on Twitter, etc) - these guys aren't Iraqis or Hispanics. Most of them look like the white people they claim to hate. Stop bullshitt...",0.5,0.5,0.6,0.4,"The post contains elements that could be interpreted as hate speech, particularly in the way it generalizes and stereotypes individuals based on their appearance and perceived ethnicity. The mention of 'white people they claim to hate' suggests an assault on human dignity by implying hypocrisy and fostering division based on race. However, the post does not explicitly call for violence or use overtly vulgar language, which might lead to some disagreement among annotators. The ambiguity in the intent and the lack of explicit offensive language might result in a moderate level of disagreement, but the racial undertones are likely to lead a significant portion of annotators to classify it as hate speech.","The post discusses the perceived hypocrisy of individuals working for certain companies, suggesting that they are not from minority groups but rather resemble 'white people they claim to hate.' This statement can be seen as an assault on human dignity by implying racial stereotypes and fostering division. The post does not contain explicit calls for violence or use of vulgar language, but the racial undertones and generalizations may lead to a significant portion of annotators viewing it as hate speech. However, the lack of explicit offensive language and the potential for different interpretations of the intent may result in some annotators not classifying it as hate speech, leading to moderate disagreement.",0.09999999999999998
96,10440,"[Since you commented and quoted the same thing, I'll do the same...] So, they're *foreign* Nazis and they're blatantly censoring. You need more than 2 choices? You can be a foreigner working for an American company and be censoring Americans. I don't see a problem with my logic....",0.5,0.5,0.5,0.5,"The post contains ambiguous language that could be interpreted in different ways. It mentions 'foreign Nazis' and 'censoring Americans,' which could be seen as an assault on human dignity if interpreted as targeting specific nationalities or groups. However, the post does not explicitly call for violence or use vulgar language. The context of 'foreign Nazis' and 'censoring' could lead to high disagreement among annotators, as some may see it as a critique of censorship practices without hate speech, while others may interpret it as xenophobic or nationalistic.","The post discusses 'foreign Nazis' and 'censoring Americans,' which could be interpreted as an assault on human dignity if it targets specific nationalities or groups. However, it does not explicitly call for violence or use vulgar language. The context and language used are ambiguous, leading to potential high disagreement among annotators. Some may view it as a critique of censorship practices without hate speech, while others may interpret it as xenophobic or nationalistic. Therefore, the predicted percentages of annotators classifying the post as hate speech vs. not hate speech are [0.5, 0.5].",0.0
97,10541,#Feminism leads to a decrease in the birth population which then requires mass #migration from the 3rd world to support the aging population since feminists aren't having enough children to replace the population. ,0.5,0.5,0.4,0.6,"The post makes a controversial claim about feminism and its impact on birth rates and migration. It does not directly assault human dignity, call for violence, or use vulgar language. However, it implies a negative view of feminism and could be seen as promoting a stereotype that feminists are responsible for societal issues. This could lead to some annotators viewing it as hate speech due to its potential to demean a group based on gender and ideology, while others may see it as a political opinion. This results in moderate disagreement among annotators.","The post discusses feminism and its alleged impact on birth rates and migration. It does not contain explicit hate speech elements such as direct assaults on human dignity, calls for violence, or vulgar language. However, it implies a negative stereotype about feminists, which could be interpreted as demeaning. This leads to a moderate level of disagreement among annotators, with some viewing it as hate speech and others as a political opinion.",0.09999999999999998
98,10637,"Where you will be going, It is too toasty for a fat girl. I don't give a 💩about you, or the Emmies, the Oscars, Holly Weird, NFL players or hypocritical criminal Demon Craps. ",0.5,0.5,0.7,0.3,"The post contains offensive language and derogatory terms such as 'fat girl' and 'Demon Craps,' which could be interpreted as demeaning or degrading. The use of 'Holly Weird' and 'hypocritical criminal' also suggests a negative tone towards certain groups. However, it does not explicitly call for violence or use extreme vulgarity. The ambiguity lies in whether the derogatory terms are considered hate speech or just offensive language, leading to potential disagreement among annotators.","The post uses derogatory language and insults directed at individuals or groups, which may be seen as demeaning or degrading. The term 'fat girl' is body-shaming, and 'Demon Craps' is a derogatory term for Democrats, which could be seen as an assault on human dignity. However, it does not explicitly call for violence or use extreme vulgarity. The post's content is likely to result in some disagreement among annotators, as the offensive language may not be universally interpreted as hate speech. Therefore, I predict a moderate level of disagreement, with a higher percentage of annotators classifying it as hate speech due to the derogatory language used.",0.19999999999999996
99,10688,This fucking shitshow must come to an end.,0.5,0.5,0.4,0.6,"The post contains vulgarity and offensive language ('fucking shitshow'), which may be perceived as aggressive or hostile. However, it does not explicitly target any individual or group based on protected characteristics, nor does it call for violence. The lack of specific context or target makes it ambiguous in terms of hate speech classification, leading to potential disagreement among annotators.","The post uses strong language, which could be seen as offensive, but it lacks specific elements that would clearly categorize it as hate speech, such as targeting a specific group or inciting violence. This ambiguity may lead to a moderate level of disagreement among annotators.",0.09999999999999998
100,10724,"We work better as a MAGA unit , stop the in fighting , save the energy to curb stomp commie filth . ",0.5,0.5,0.7,0.3,"The post uses the phrase 'curb stomp commie filth,' which can be interpreted as a call for violence against individuals labeled as 'commie filth.' This language is aggressive and dehumanizing, suggesting an assault on human dignity. The term 'curb stomp' is particularly violent, implying physical harm. While the post is framed as a call for unity within a political group, the violent language directed at others is likely to be seen as hate speech by a significant portion of annotators. However, some may interpret it as hyperbolic or metaphorical, leading to some disagreement.","The post contains language that can be interpreted as a call for violence ('curb stomp commie filth'), which is a clear indicator of hate speech. The use of the term 'commie filth' is dehumanizing and derogatory, targeting individuals based on their political beliefs. This aligns with the aspect of assaults on human dignity. The violent imagery of 'curb stomp' suggests a physical attack, which falls under calls for violence. Given these elements, the post is likely to be classified as hate speech by a majority of annotators, but there may be some who view it as metaphorical or not serious, leading to a moderate level of disagreement.",0.19999999999999996
101,10736,"My latest piece:  GWOT Veterans, If You Suffer From PTSD, You're Malingerers! https://www.patreon.com/posts/gwot-veterans-if-199...",0.5,0.5,0.6,0.4,"The post title suggests that veterans suffering from PTSD are 'malingerers,' which is a derogatory term implying that they are faking or exaggerating their condition. This can be seen as an assault on human dignity, particularly targeting a vulnerable group (veterans with PTSD). The post does not appear to call for violence or use vulgar language, but the dismissive and demeaning nature of the statement could lead to a moderate level of disagreement among annotators. Some may view it as hate speech due to its insensitivity and potential harm, while others may see it as a provocative opinion rather than hate speech.","The post title suggests that veterans suffering from PTSD are 'malingerers,' which is a derogatory term implying that they are faking or exaggerating their condition. This can be seen as an assault on human dignity, particularly targeting a vulnerable group (veterans with PTSD). The post does not appear to call for violence or use vulgar language, but the dismissive and demeaning nature of the statement could lead to a moderate level of disagreement among annotators. Some may view it as hate speech due to its insensitivity and potential harm, while others may see it as a provocative opinion rather than hate speech.",0.09999999999999998
102,10737,My latest The Left IS The Greatest Danger America Faces https://www.patreon.com/posts/left-is-greatest-197...,0.5,0.5,0.2,0.8,"The post title suggests a strong political opinion against 'The Left,' but it does not explicitly demean or degrade individuals or groups based on protected characteristics, nor does it call for violence. The language used is not vulgar or offensive. The post is likely to be interpreted as a political opinion rather than hate speech, leading to low disagreement among annotators.","The post title suggests a strong political opinion against 'The Left,' but it does not explicitly demean or degrade individuals or groups based on protected characteristics, nor does it call for violence. The language used is not vulgar or offensive. The post is likely to be interpreted as a political opinion rather than hate speech, leading to low disagreement among annotators. Therefore, the predicted percentages of annotators who classify the post as hate speech vs. not hate speech are [0.2, 0.8].",0.3
103,11097,Perfect example of why women shouldn't be voting.,0.5,0.5,0.7,0.3,"The post makes a broad and derogatory statement about women, suggesting they should not have the right to vote. This can be seen as an assault on human dignity, as it demeans women based on their gender. While it does not contain vulgar language or explicit calls for violence, the nature of the statement is likely to be interpreted as hate speech by a significant portion of annotators. However, some may argue it is an expression of opinion rather than hate speech, leading to some level of disagreement.","The post ""Perfect example of why women shouldn't be voting."" is likely to be classified as hate speech by a majority of annotators due to its demeaning nature towards women, suggesting they should not have the right to vote. This falls under the category of assaults on human dignity based on gender. However, the lack of vulgar language or explicit calls for violence might lead some annotators to classify it as not hate speech, resulting in a moderate level of disagreement.",0.19999999999999996
104,11180,"Oh so now he's a spoiled *millennial* murderer, too??? https://neonnettle.com/news/4867-mollie-tibbetts-k...  BTW, the guy who owns the property where this scumbag was working is a die-hard Democrat/Hillary supporter. Go figure he'd employ ILLEGAL ALIENS to work for him. 😡",0.5,0.5,0.6,0.4,"The post contains elements that could be interpreted as hate speech, particularly in its use of the term 'scumbag' and the implication that the individual is a 'spoiled millennial murderer.' It also makes a derogatory association between Democrats and the employment of 'illegal aliens,' which could be seen as an assault on human dignity based on immigration status. The use of the angry emoji further emphasizes the negative tone. However, the post does not explicitly call for violence or use vulgar language, which might lead to some disagreement among annotators about its classification as hate speech.","The post uses derogatory language ('scumbag') and makes a negative association between political affiliation (Democrat/Hillary supporter) and the employment of 'illegal aliens.' This could be seen as demeaning to both the individual mentioned and the broader group of undocumented immigrants. The post does not explicitly call for violence or use vulgar language, but the negative tone and implications could lead to a moderate level of disagreement among annotators. Therefore, I predict a moderate percentage of annotators would classify it as hate speech, with some disagreement due to the lack of explicit calls for violence or vulgarity.",0.09999999999999998
105,11210,Well fuck them. Excuse the language but I've been pissed off over this since listening to that terrible acting job with the little baby voice bitch. I don't believe anything happened and I think she was a drunken slut in high school judging by her yearbook. I think this is such a coordinated setup that all but the most dense must see through. Ford would make a good supporting cast member in the remake of One Flew Over the Cuckoo's Nest but for the so-called hearing? D- and that's being generous. ,0.5,0.5,0.8,0.2,"The post contains vulgar and offensive language, including profanity and derogatory terms directed at an individual ('drunken slut', 'little baby voice bitch'). It also demeans the individual by questioning their credibility and character based on their past ('judging by her yearbook'). The post does not explicitly call for violence, but the language used is degrading and likely to be perceived as an assault on human dignity. Given the strong language and personal attacks, there is likely to be a consensus among annotators that this constitutes hate speech, leading to low disagreement.","The post uses offensive language and derogatory terms to demean an individual, which aligns with the aspect of 'Assaults on Human Dignity'. The use of profanity and slurs ('fuck', 'bitch', 'drunken slut') contributes to the 'Vulgarity and/or Offensive Language' aspect. While there is no explicit call for violence, the post's tone and language are degrading and likely to be perceived as hate speech by a majority of annotators. Therefore, I predict a higher percentage of annotators would classify this as hate speech, with low disagreement due to the clear offensive nature of the content.",0.30000000000000004
